Label	Primary_ID	Secondary_ID	Date
5809	57345991	JW6NI	20190204
5810	41346867	1ARQ1	20190204
5811	83914793	4A3CM	20190204
5812	89566542	4CJHV	20190204
5813	89656279	G8LKV	20190204
5814	32956583	JCGNK	20190204
5815	42529183	ED7EJ	20190204
5816	26845452	R8DHR	20190204
5817	62174172	G2VLR	20190204
5818	32563734	JFMGV	20190204
5819	42719695	IZGDG	20190204
5820	37892681	TB4G1	20190204
5821	67251528	TDWHV	20190204
5822	67358988	HKG44	20190204
5823	33976764	3Q747	20190204
5824	88575735	BRGSP	20190204
5825	15522869	EJ81B	20190204
5826	24528296	VJS4K	20190204
5827	73191769	56DGB	20190204
5828	91879635	TZ48J	20190204
5829	66167841	AEEYI	20190204
5830	11558547	RJ4D9	20190204
5831	62883756	H2UYB	20190204
5832	35446957	HTTUI	20190204
5833	34745843	SPV81	20190204
5834	65498443	NS5PJ	20190204
5835	52441657	3KX4E	20190204
5836	88327711	P3DBX	20190204
5837	55876889	GMQA7	20190204
5838	31288526	APS3Q	20190204
5839	12447146	1SEJ2	20190204
5840	84919257	N9KP8	20190204
5841	53747596	ADWFL	20190204
5842	11432766	4FR5A	20190204
5843	89848295	I5XN4	20190204
5844	38386984	EEQJ2	20190204
5845	26873664	2LUUW	20190204
5846	86515833	GMBW3	20190204
5847	31346438	Q22BW	20190204
5848	58347744	S7WA1	20190204
5849	64463972	FVN6T	20190204
5850	28318213	56SDT	20190204
5851	91921828	PI89C	20190204
5852	56991356	LXWYE	20190204
5853	46821624	T46E3	20190204
5854	66483175	MC6IP	20190204
5855	51517242	3DNHQ	20190204
5856	87813376	57R2C	20190204
5857	91981881	EZ1C7	20190204
5858	25768538	CDU88	20190204
5859	17193486	3P4EN	20190204
5860	88532899	C5CD9	20190204
5861	19447296	HIIDK	20190204
5862	33818187	5T6EL	20190204
5863	93321474	WIV2D	20190204
5864	75278552	LWK7L	20190204
5865	46724898	DEC3C	20190204
5866	21165581	4HFKT	20190204
5867	91126356	VNEL3	20190204
5868	73428113	79D1X	20190204
5869	95381378	9FGJH	20190204
5870	98734939	NMFG2	20190204
5871	54633819	1HQNX	20190204
5872	84419469	B4WX1	20190204
5873	16556221	K4KEN	20190204
5874	44679812	EYA3G	20190204
5875	25723939	1R7G3	20190204
5876	84865696	BHVMI	20190204
5877	14664876	436Y2	20190204
5878	91836799	PYLK2	20190204
5879	55483354	G2E2P	20190204
5880	32531581	18EEL	20190204
5881	83747517	PE191	20190204
5882	56766257	BAYFP	20190204
5883	16972537	L6F7Z	20190204
5884	47458865	PDHMP	20190204
5885	56659634	M2VZM	20190204
5886	49696479	9FLX6	20190204
5887	98745398	SD7U9	20190204
5888	64866883	7PH59	20190204
5889	96368878	PW67J	20190204
5890	55281782	ADSB3	20190204
5891	11423878	JTVA6	20190204
5892	39966718	8PX4K	20190204
5893	97819818	VMUA6	20190204
5894	73353428	UM327	20190204
5895	71189621	M4FNR	20190204
5896	49814721	5CRS2	20190204
5897	92424837	7ZDMZ	20190204
5898	96699638	17K4R	20190204
5899	83689867	S3PBK	20190204
5900	64163581	38GDH	20190204
5901	87464753	8NQ71	20190204
5902	97748818	V8IDW	20190204
5903	72433238	I4ILR	20190204
5904	38281643	T4GCH	20190204
5905	66516291	AEVQJ	20190204
5906	11517546	72P16	20190204
5907	96755618	MXMKR	20190204
5908	49384919	VJMMN	20190204
5909	73183498	15U1W	20190204
5910	83574841	HTVGT	20190204
5911	34671852	2MU67	20190204
5912	86554693	PAMH9	20190204
5913	56478164	XTGY5	20190204
5914	77982197	FDAKW	20190204
5915	29637679	JDTZG	20190204
5916	42616677	VBKAP	20190204
5917	72628624	E9B85	20190204
5918	26527418	BL9LT	20190204
5919	15114668	F5ZR9	20190204
5920	28995685	EHWQZ	20190204
5921	24331739	P99D2	20190204
5922	56452876	BGLLJ	20190204
5923	14566796	GICUM	20190204
5924	29896378	ZHS3Z	20190204
5925	82489416	2U6I2	20190204
5926	86858622	WTWTZ	20190204
5927	75729115	KAIX4	20190204
5928	45197964	XSYBL	20190204
5929	77925752	D4KDH	20190204
5930	23395615	XJSAU	20190204
5931	77438452	MXCAQ	20190204
5932	49364838	TZHXE	20190204
5933	66197767	AFE85	20190204
5934	11645845	DNU1Z	20190204
5935	21837472	QIU8V	20190204
5936	59456913	TVNDI	20190204
5937	65816795	RPT9R	20190204
5938	63193156	GD78P	20190204
5939	33534476	WGC12	20190204
5940	75195288	PZYS1	20190204
5941	55687827	YE1H3	20190204
5942	79341848	2G4K4	20190204
5943	86273143	ZPU76	20190204
5944	82831135	R4D92	20190204
5945	61811874	XADZV	20190204
5946	76763534	CMAPQ	20190204
5947	17949756	9PKW3	20190204
5948	99372615	EFTC2	20190204
5949	24157689	HKLEP	20190204
5950	33899294	HKNTJ	20190204
5951	33913162	C39S1	20190204
5952	19295655	BMJ3W	20190204
5953	15221495	MXVX1	20190204
5954	49397638	WDDL2	20190204
5955	74932148	65KM4	20190204
5956	95284434	MUKSL	20190204
5957	49158126	1AT2E	20190204
5958	83916797	ANSX8	20190204
5959	12366856	HW7UG	20190204
5960	34926935	NPVCZ	20190204
5961	52172761	EI3RS	20190204
5962	24425268	VKTBX	20190204
5963	73247823	1NYHN	20190204
5964	84734193	5BWYL	20190204
5965	92368689	JND17	20190204
5966	39625914	A8AIS	20190204
5967	13919754	C1VXX	20190204
5968	19198143	P9RBT	20190204
5969	56426956	GSB58	20190204
5970	31735277	5SBFL	20190204
5971	93284532	ARLXH	20190204
5972	12663622	NUXNW	20190204
5973	52579157	5ZP36	20190204
5974	93523439	ZIVZ2	20190204
5975	82551323	ELM9M	20190204
5976	24635487	PL9AQ	20190204
5977	57245187	AMW1J	20190204
5978	12294883	AEZIJ	20190204
5979	11526554	M45J5	20190204
5980	49783798	KMW7A	20190204
5981	43171299	2AX3U	20190204
5982	85797583	EXZKC	20190204
5983	25625671	LQIGM	20190204
5984	46243228	YFL3U	20190204
5985	79366792	USD13	20190204
5986	71412248	WH1Z8	20190204
5987	75241722	T45I9	20190204
5988	66481521	RA3FG	20190204
5989	62367979	U3I4V	20190204
5990	68781585	TIX4F	20190204
5991	67639287	TSCH3	20190204
5992	68169338	DN3EY	20190204
5993	21854664	FHJ2D	20190204
5994	26988944	YY6AD	20190204
5995	81274671	HETL4	20190204
5996	36347543	CE251	20190204
5997	17287997	GZRAL	20190204
5998	32415411	2RHRV	20190204
5999	86762239	N1443	20190204

6000	53143825	BDAYZ	20190204
6001	14371224	E36AV	20190204
6002	25992396	9JQKT	20190204
6003	98981439	PZ39G	20190204
6004	55619814	Y9W5T	20190204
6005	78928398	B1FAK	20190204
6006	16315355	QJIY7	20190204
6007	59539729	Q8GR7	20190204
6008	58727585	SV9TB	20190204
6009	63515226	B1924	20190204
6010	16292645	5SCGL	20190204
6011	93285328	CU19N	20190204
6012	18571524	AUEEX	20190204
6013	12875282	WVCG8	20190204
6014	75822143	TJUS3	20190204
6015	67686228	NRQ2C	20190204
6016	52413884	NFRN1	20190204
6017	54228144	M8DHL	20190204
6018	51199772	WHMY6	20190204
6019	75216642	1JFS1	20190204
6020	84566877	GZ8VV	20190204
6021	32367485	CAR2V	20190204
6022	19813561	PRP15	20190204
6023	54834364	G3W1J	20190204
6024	32637118	827RT	20190204
6025	98312674	B6EFG	20190204
6026	16658225	REGSP	20190204
6027	62567377	FAW8K	20190204
6028	29435348	Q3PA2	20190204
6029	58392148	DV6W1	20190204
6030	22637167	PJANS	20190204
6031	57149817	W1STV	20190204
6032	73976848	FGX55	20190204
6033	26946717	GLW78	20190204
6034	31232645	3JRWV	20190204
6035	88257949	YUVYI	20190204
6036	81143318	X8LL9	20190204
6037	76641254	GF7AD	20190204
6038	33657669	HB4I2	20190204
6039	36177451	M1SQ2	20190204
6040	49627796	AJV4W	20190204
6041	11939348	P3YAG	20190204
6042	55926879	58BXK	20190204
6043	92126338	X4V4N	20190204
6044	76382255	WLYT8	20190204
6045	75435499	A463Y	20190204
6046	13639116	8Q5RU	20190204
6047	97866182	LW68Y	20190204
6048	46683881	SZVHX	20190204
6049	63859214	1J4IM	20190204
6050	84554964	Z179H	20190204
6051	81299722	NXPPR	20190204
6052	52866371	BXYP3	20190204
6053	15946221	59KBU	20190204
6054	92213349	HN1I2	20190204
6055	34276651	FQ1T8	20190204
6056	27763441	9LYY9	20190204
6057	99213462	JETZM	20190204
6058	42669678	MT26J	20190204
6059	48941126	DLJIT	20190204
6060	21741177	UDMDX	20190204
6061	69561134	7M136	20190204
6062	96264599	HD3JW	20190204
6063	36294815	4MQNU	20190204
6064	91337821	8MS2N	20190204
6065	97712394	F8MTZ	20190204
6066	29281718	19XCU	20190204
6067	83852453	Q9EA7	20190204
6068	58783943	PBNTZ	20190204
6069	56545811	LUJU7	20190204
6070	46553816	C7IY4	20190204
6071	19592247	F7R1C	20190204
6072	29226855	BFSGU	20190204
6073	14497428	1PBKL	20190204
6074	84786925	R6STK	20190204
6075	61971272	1AQM7	20190204
6076	83913185	A82BU	20190204
6077	13968767	D7H2B	20190204
6078	23593621	VES1I	20190204
6079	72829215	FSTV6	20190204
6080	27915434	FLPWS	20190204
6081	27427648	D3R5N	20190204
6082	23341823	SVFM4	20190204
6083	63526725	XVXH3	20190204
6084	78132364	H3TX4	20190204
6085	35518417	PGPA4	20190204
6086	56858434	SQZ34	20190204
6087	65562615	ZE5JT	20190204
6088	82349945	JP6P4	20190204
6089	39681214	H9PP4	20190204
6090	35931162	RWT9Q	20190204
6091	61327829	2BRWN	20190204
6092	85854989	WGMGK	20190204
6093	75159672	S5972	20190204
6094	64268369	HP62C	20190204
6095	34373265	W1UZ9	20190204
6096	73981593	LWZWV	20190204
6097	46672726	XMSLR	20190204
6098	77589545	3B5Y9	20190204
6099	87697135	4AY3G	20190204
6501	38862347	7WYI1	20190803
6502	96588481	C59W9	20190803
6503	19441717	6FIY9	20190803
6504	94249426	IAGME	20190803
6505	38683827	PWYT2	20190803
6506	55267634	GYTDW	20190803
6507	32341725	GIKNP	20190803
6508	29839524	E392N	20190803
6509	26112462	7D3ET	20190803
6510	95689697	Q7DJL	20190803
6511	58651531	R9APV	20190803
6512	62246912	E5I4H	20190803
6513	26271168	MI8RX	20190803
6514	51857653	W1IBC	20190803
6515	73961662	6WWZ2	20190803
6516	95116361	Z1J9M	20190803
6517	81337842	3D2UV	20190803
6518	87835913	JWGZ1	20190803
6519	41367659	VAC5C	20190803
6520	72545784	G8FWE	20190803
6521	32943816	EUGHX	20190803
6522	25423727	YBY2T	20190803
6523	79155926	KZ3L7	20190803
6524	44229245	6I4FZ	20190803
6525	94461126	HH24W	20190803
6526	36529788	LCR9B	20190803
6527	47882549	NXGDG	20190803
6528	52849747	5ZDR8	20190803
6529	93517193	3QWA4	20190803
6530	88561132	YMPI1	20190803
6531	79731923	NHHY1	20190803
6532	54367499	I8NPX	20190803
6533	38572286	WWZU1	20190803
6534	75834631	NWRB8	20190803
6535	52793596	NXKKN	20190803
6536	52858486	XR34G	20190803
6537	77885899	TKY3K	20190803
6538	67747131	B2JN7	20190803
6539	16386488	6R6BZ	20190803
6540	94824396	DGTFQ	20190803
6541	21285234	5QIU2	20190803
6542	93223613	RE4IJ	20190803
6543	62616573	LAU2C	20190803
6544	47755283	WYS9H	20190803
6545	73837617	95AK8	20190803
6546	99832634	7IXJW	20190803
6547	95964143	4M59G	20190803
6548	91358581	16MXF	20190803
6549	83632872	U79LT	20190803
6550	69152643	LFP5N	20190803
6551	48156956	1HJK4	20190803
6552	84395869	V2GV9	20190803
6553	71894341	7SGMP	20190803
6554	96481921	H4FLU	20190803
6555	35567756	QTQV1	20190803
6556	57623636	MPU3E	20190803
6557	48597583	K8HNK	20190803
6558	44967384	UEJTZ	20190803
6559	69615923	ETW1A	20190803
6560	25294983	KMSDY	20190803
6561	43163351	PP373	20190803
6562	57365394	2RVBR	20190803
6563	86737537	RVD8W	20190803
6564	61223274	797RY	20190803
6565	95439142	6UXLS	20190803
6566	94917783	BWMEV	20190803
6567	15928166	YR1GR	20190803
6568	79924148	QAZBV	20190803
6569	58911752	SBMIT	20190803
6570	64717925	RZEXA	20190803
6571	61519145	D488H	20190803
6572	23369448	KY7GT	20190803
6573	44158255	G7QEH	20190803
6574	32894766	XFXI3	20190803
6575	77221969	6CYLR	20190803
6576	93998441	LIDEV	20190803
6577	48354621	I92CF	20190803
6578	38662789	6DNRS	20190803
6579	94145622	PDW17	20190803
6580	56697575	DXV99	20190803
6581	22854897	N2661	20190803
6582	53221667	GMFAU	20190803
6583	31355872	ADSZW	20190803
6584	11423354	BFWU4	20190803
6585	14516924	NP6P1	20190803
6586	52193622	BQPUQ	20190803
6587	15459117	XHR23	20190803
6588	77325969	HFUVG	20190803
6589	36411794	DMAWH	20190803
6590	21791389	LWTAV	20190803
6591	46739195	C8BJR	20190803
6592	19645938	KTUS7	20190803
6593	43652189	RRJQ7	20190803
6594	63312896	ZX281	20190803
6595	83223356	BRZLG	20190803
6596	15478443	H2L1V	20190803
6597	35431713	SH3Y3	20190803
6598	65184762	JZIEG	20190803
6599	41597412	2M79R	20190803
6600	86573556	EE8L2	20190803
6601	26899241	BBXET	20190803
6602	17142338	P8JM8	20190803
6603	56344814	8TACV	20190803
6604	97984464	EMTLN	20190803
6605	24728334	U4T3E	20190803
6606	68875497	UH16V	20190803
6607	69819942	AIMYA	20190803
6608	11835174	GNTWZ	20190803
6609	31379378	9YFXY	20190803
6610	99692434	8VDW3	20190803
6611	98159347	II2VZ	20190803
6612	39297663	ZFG7H	20190803
6613	82361552	TUI9G	20190803
6614	65728581	DT38C	20190803
6615	22461186	YMXF6	20190803
6616	79745698	Z9RVJ	20190803
6617	81899471	QZMSN	20190803
6618	58173546	LFGBN	20190803
6619	48142163	HL211	20190803
6620	34131197	D1T2Q	20190803
6621	23178732	LX2PF	20190803
6622	46753556	L7RVE	20190803
6623	47552188	5GBQR	20190803
6624	92679742	LA3E8	20190803
6625	47768656	RT3ER	20190803
6626	59916739	AHKTV	20190803
6627	11743279	AGCLL	20190803
6628	11727519	L2K9E	20190803
6629	47184398	XFHIB	20190803
6630	77181436	FN9Y2	20190803
6631	27628726	P9LQB	20190803
6632	56416634	GIP3T	20190803
6633	29848598	JDM41	20190803
6634	42596196	EQZDU	20190803
6635	24968294	SCTDS	20190803
6636	64784634	4U113	20190803
6637	91625754	C4PYX	20190803
6638	19398839	BAZ12	20190803
6639	16973139	PGX4W	20190803
6640	56872731	DALEY	20190803
6641	23797212	KC5RT	20190803
6642	45367343	GE28B	20190803
6643	33584974	GX12E	20190803
6644	32181316	9X5EN	20190803
6645	99655138	X637J	20190803
6646	76535337	LMU42	20190803
6647	45853279	Z8UB3	20190803
6648	81842783	5GTIT	20190803
6649	92656235	1YBGX	20190803
6650	85192981	T1EZX	20190803
6651	66273984	2BIL2	20190803
6652	85837965	RCV77	20190803
6653	62478131	AYQGK	20190803
6654	13313254	KH369	20190803
6655	45668768	IEHI2	20190803
6656	38945765	CZMUE	20190803
6657	19113963	XS1JP	20190803
6658	77929133	XTV18	20190803
6659	77952922	P9YW8	20190803
6660	56438978	HKLAW	20190803
6661	33899122	1L27N	20190803
6662	84647629	ANYJZ	20190803
6663	12379874	YQWGV	20190803
6664	79871676	ASN5E	20190803
6665	12746685	H1RWY	20190803
6666	35365321	Y3GF1	20190803
6667	78466252	IZ7PE	20190803
6668	37871594	JM1YX	20190803
6669	39521781	PRDM9	20190803
6670	54812544	KLAWB	20190803
6671	43129162	XPSKN	20190803
6672	77684211	QT8KH	20190803
6673	57577991	E6A1C	20190803
6674	26326428	I45N8	20190803
6675	38255284	8LGNX	20190803
6676	97691143	Z38QV	20190803
6677	81452754	LU8FK	20190803
6678	46529768	V7NUH	20190803
6679	72372721	CKPFZ	20190803
6680	17736754	MKN9T	20190803
6681	51927324	QKV9P	20190803
6682	59562712	C3R4H	20190803
6683	19341841	13QV5	20190803
6684	83431758	C83E1	20190803
6685	19695263	FEWGL	20190803
6686	29673679	R8AXX	20190803
6687	62168534	AA1Y9	20190803
6688	14212446	DJTE8	20190803
6689	21526769	FMI1Q	20190803
6690	27568163	H8698	20190803
6691	35886163	DM1HT	20190803
6692	21769968	CBU2C	20190803
6693	19873611	7MN2E	20190803
6694	96244691	1IMX7	20190803
6695	84471521	H9KQW	20190803
6696	35921681	7DRAX	20190803
6697	95673119	QKM94	20190803
6698	59544267	AUM35	20190803
6699	12891835	LM3SZ	20190803
6700	45871466	LW86C	20190803
6701	46689752	3AFKU	20190803
6702	87586786	1HQ36	20190803
6703	84418468	6VX71	20190803
6704	94946855	BPGVH	20190803
6705	15364521	FP385	20190803
6706	27684975	D1J4U	20190803
6707	23162981	E4I2U	20190803
6708	26192962	ITCP2	20190803
6709	37426788	K7FAI	20190803
6710	44889264	QX4ZY	20190803
6711	57884161	9MXZN	20190803
6712	99253619	AJN99	20190803
6713	11925314	N3JCS	20190803
6714	53323146	HKMBW	20190803
6715	33912244	SRT3C	20190803
6716	65588182	UAD3G	20190803
6717	69356827	E2X2U	20190803
6718	25979835	HXYRP	20190803
6719	34976645	QQ6UV	20190803
6720	59795435	KNHTY	20190803
6721	43292851	CPNYP	20190803
6722	18244649	EPW44	20190803
6723	24882539	8ETLZ	20190803
6724	97296114	JU8CA	20190803
6725	41194288	2VHIN	20190803
6726	86912435	AJAUS	20190803
6727	11972138	K8G8J	20190803
6728	44966514	G6S6Z	20190803
6729	32837322	LC46Y	20190803
6730	47912289	JUUDR	20190803
6731	41248481	CSCNH	20190803
6732	18448455	EFLVE	20190803
6733	24142658	5F8RV	20190803
6734	92627416	Y3NB9	20190803
6735	78479634	S2NHM	20190803
6736	63986346	YHN1K	20190803
6737	79478481	LLR7Q	20190803
6738	48472354	NVAT5	20190803
6739	52683715	PA5IT	20190803
6740	56515738	Y2RF2	20190803
6741	78422152	CBN4K	20190803
6742	19863253	PYBJ2	20190803
6743	55459434	TV8X7	20190803
6744	65775298	QT8PR	20190803
6745	57578252	N2CCI	20190803
6746	53235412	23MI8	20190803
6747	85295245	Z3AC9	20190803
6748	81455786	839GR	20190803
6749	98332119	57LDI	20190803
6750	91972736	VC7LW	20190803
6751	72729266	KTDGC	20190803
6752	43688448	1VZG1	20190803
6753	84992722	N2P78	20190803
6754	53258564	PQHVZ	20190803
6755	54741458	SBCME	20190803
6756	64685737	6DFA3	20190803
6757	94131432	6IQ81	20190803
6758	94428422	SJXIU	20190803
6759	65278866	8Y2C8	20190803
6760	98233696	XKNKL	20190803
6761	77481933	K95MY	20190803
6762	45178168	EVSVZ	20190803
6763	25524124	B2E3F	20190803
6764	16377391	X1U7Q	20190803
6765	76168433	QBFGZ	20190803
6766	58929898	NRPIZ	20190803
6767	52413185	C8J57	20190803
6768	19663424	Z2H3S	20190803
6769	81397121	5HVCH	20190803
6770	92717841	LBBT5	20190803
6771	47854847	8QZJP	20190803
6772	97858935	SSU7P	20190803
6773	65634679	I33J2	20190803
6774	38253856	DAH42	20190803
6775	23788671	246TJ	20190803
6776	85334814	2KNS3	20190803
6777	86451618	YZ54F	20190803
6778	78229852	79QFI	20190803
6779	95415353	BUHYY	20190803
6780	15762577	BKMDZ	20190803
6781	14877537	4TCMZ	20190803
6782	91597622	36VA7	20190803
6783	87361468	A1RNY	20190803
6784	13469286	Z5YAN	20190803
6785	81645614	MXJTJ	20190803
6786	49377457	CGMKC	20190803
6787	17421534	SWHBX	20190803
6788	63599489	YS7WX	20190803
6789	79966351	YR9R9	20190803
6790	79934685	PUEKA	20190803
6791	55142142	1FSWQ	20190803
6792	84313855	TWABN	20190803
6793	65854928	9467Y	20190803
6794	99811632	3FR88	20190803
6795	87937521	NLPM2	20190803
6796	54544936	5K7QS	20190803
6797	92878872	FH8T9	20190803
6798	27151124	9CK7F	20190803
6799	98567226	C9AAK	20190803
6800	19714737	V6LHW	20190803
6801	72298658	VBPC4	20190803
6802	72636537	4JY22	20190803
6803	91213212	HFPXC	20190803
6804	36392482	5ISX5	20190803
6805	92758152	GLLY2	20190803
6806	31282694	5CAIL	20190803
6807	92452912	UGCDG	20190803
6808	69774532	RGHBS	20190803
6809	62686844	7CDKL	20190803
6810	95581162	UIT12	20190803
6811	69854833	5GQ55	20190803
6812	92649776	F4KKV	20190803
6813	28899164	D8NSG	20190803
6814	23674717	V8HRF	20190803
6815	72429344	ID49B	20190803
6816	38931475	612LX	20190803
6817	95187531	TGLNA	20190803
6818	67513249	DWXB1	20190803
6819	22689353	347CQ	20190803
6820	87169649	S2HS4	20190803
6821	63973751	JMENB	20190803
6822	39547376	CM5KI	20190803
6823	17939518	HV9YQ	20190803
6824	34854574	LM2R6	20190803
6825	45868593	I11DQ	20190803
6826	38112894	KR8XJ	20190803
6827	43531831	29BMW	20190803
6828	85689453	SYY4N	20190803
6829	63788495	9FPI7	20190803
6830	98752448	14CBD	20190803
6831	83469878	RN1AT	20190803
6832	63166887	7IR45	20190803
6833	95952427	UZMSP	20190803
6834	68567989	MU5XB	20190803
6835	49127883	TMDH1	20190803
6836	67868433	DCYAC	20190803
6837	23949185	TPVUY	20190803
6838	67935282	ENP6A	20190803
6839	24788938	18JSX	20190803
6840	83756287	TAGY6	20190803
6841	67145667	PMKP4	20190803
6842	57294195	XM2F9	20190803
6843	77614675	4QKPY	20190803
6844	91494318	KNU8N	20190803
6845	43246815	2UWMZ	20190803
6846	86845823	258I1	20190803
6847	85399454	JAW9L	20190803
6848	42432289	4S3V8	20190803
6849	91557475	NHPGQ	20190803
6850	54331537	8EGUZ	20190803
6851	97272143	9XCG7	20190803
6852	99663188	QLIY3	20190803
6853	59641741	623Q8	20190803
6854	95218524	K68SD	20190803
6855	44796282	A1V98	20190803
6856	13475731	BJ18E	20190803
6857	14835149	VXT79	20190803
6858	71628768	GPSRX	20190803
6859	31461267	GIMNT	20190803
6860	29844177	9BFP7	20190803
6861	98491557	AB69D	20190803
6862	11277197	ANEJC	20190803
6863	12421684	7YQZ3	20190803
6864	96683385	SJDL4	20190803
6865	65296769	F3XT2	20190803
6866	28846645	2KJMW	20190803
6867	86489914	BUBCT	20190803
6868	15748236	DSJRB	20190803
6869	22419912	P4SXN	20190803
6870	55984399	E53N6	20190803
6871	26315561	9DWJ1	20190803
6872	98651376	5W7Z3	20190803
6873	93429639	DS6Y2	20190803
6874	22383645	W5JDS	20190803
6875	74348397	AIIU9	20190803
6876	11914337	6LCL5	20190803
6877	94622848	XE56F	20190803
6878	77164861	EXD6J	20190803
6879	25653571	MAW7X	20190803
6880	51372916	PZXPY	20190803
6881	55686359	ZDHBW	20190803
6882	82246928	N8K18	20190803
6883	53681422	T9ZC5	20190803
6884	67122761	NXGER	20190803
6885	52849797	NAFFR	20190803
6886	53796953	Q36CS	20190803
6887	58353641	P2V7M	20190803
6888	55841478	6VW2K	20190803
6889	94945154	169KQ	20190803
6890	83595988	18J9C	20190803
6891	83757167	CRIQH	20190803
6892	18381962	MZF2B	20190803
6893	49528216	YQBE2	20190803
6894	79889927	FNRY9	20190803
6895	27582498	NPCGQ	20190803
6896	52215571	QN5U1	20190803
6897	59719935	E8UKV	20190803
6898	26494786	SH9RW	20190803
6899	65191883	D9XAL	20190803
6900	23758731	S69EY	20190803
6901	64337866	S2NCI	20190803
6902	63986142	CXZ3D	20190803
6903	18789875	M7WFV	20190803
6904	51176218	EZ6N9	20190803
6905	25781382	J3S6E	20190803
6906	41837399	8R6H2	20190803
6907	97913485	7E8W7	20190803
6908	95758487	ERR2F	20190803
6909	25212656	2QDY6	20190803
6910	86725686	ZJXP8	20190803
6911	82611794	JL78L	20190803
6912	39453566	F5BWP	20190803
6913	28952156	BGVYT	20190803
6914	14583862	LQBAZ	20190803
6915	46228326	CLCDS	20190803
6916	17873567	BJ986	20190803
6917	14853875	TAJ15	20190803
6918	67151979	AJTG4	20190803
6919	11936323	QMR1F	20190803
6920	59648591	T6YAG	20190803
6921	66795621	SP2EI	20190803
6922	65518417	Z3EZD	20190803
6923	81465192	EKN2E	20190803
6924	24557926	1CUPW	20190803
6925	84142261	C4L6M	20190803
6926	19394197	EGK8H	20190803
6927	24221346	1XZKN	20190803
6928	85156199	C6K9N	20190803
6929	19535975	S5X57	20190803
6930	64321816	VID35	20190803
6931	73173992	NFHIS	20190803
6932	54197658	XF796	20190803
6933	77235248	J3PFU	20190803
6934	41832974	JU5Z6	20190803
6935	41188531	ST8QK	20190803
6936	63355259	1DGZ2	20190803
6937	84168984	AWCGU	20190803
6938	13128422	MDK4G	20190803
6939	51538132	U3P3H	20190803
6940	68793171	IAR88	20190803
6941	38714433	BH2NR	20190803
6942	14677915	H9AG9	20190803
6943	35891392	26KWB	20190803
6944	85496614	TBIGP	20190803
6945	67216355	4FW4Z	20190803
6946	89857315	LLNMR	20190803
6947	48466988	8BWV7	20190803
6948	97131687	9ZEG4	20190803
6949	99726566	8L3G8	20190803
6950	97677382	H4DVJ	20190803
6951	35564291	QH68E	20190803
6952	59425486	D7XS8	20190803
6953	23632461	RJR7Q	20190803
6954	62864431	FW3IL	20190803
6955	28344889	J9LVT	20190803
6956	42345812	6KQLW	20190803
6957	94539864	GRSLU	20190803
6958	31617735	P4C4J	20190803
6959	55951736	6L479	20190803
6960	94613668	Z8B7M	20190803
6961	81795788	MIM3L	20190803
6962	51825949	4U5KN	20190803
6963	91631146	6JQT5	20190803
6964	94484826	CGH4Z	20190803
6965	17398961	K24GU	20190803
6966	44383697	ESUPZ	20190803
6967	25217372	XGDG3	20190803
6968	77295987	HCDK5	20190803
6969	36185989	AL2UQ	20190803
6970	12235289	HB4GR	20190803
6971	36177362	IQQR1	20190803
6972	37219524	YE2EX	20190803
6973	79342932	NVNIY	20190803
6974	52719932	IUQB4	20190803
6975	37532386	G7KZU	20190803
6976	32883642	WJTWX	20190803
6977	75329168	A9K17	20190803
6978	13998497	CRKJZ	20190803
6979	18386985	FM22A	20190803
6980	27535115	WFXUZ	20190803
6981	75128614	1RCW5	20190803
6982	84871897	SUFV4	20190803
6983	63451283	7UCP3	20190803
6984	96548644	DUCFC	20190803
6985	22565695	SPEJ3	20190803
6986	65532461	UNUB4	20190803
6987	71227545	EIFQK	20190803
6988	24461338	D31H9	20190803
6989	23357468	EW79T	20190803
6990	25561718	XDHWF	20190803
6991	76959572	2KES7	20190803
6992	86487211	7YLM9	20190803
6993	96681867	TU3RN	20190803
6994	65686781	8YAF6	20190803
6995	98243114	PXELK	20190803
6996	55383477	LPRE7	20190803
6997	45995972	S5H4N	20190803
6998	64284613	2SU1X	20190803
6999	86767789	NYG3T	20190803
7000	52926436	LLVXM	20190803
7001	48478427	96EF7	20190803
7002	99849848	4TYV2	20190803
7003	91582925	JFYVX	20190803
7004	42739516	ZGRTG	20190803
7005	82438379	BVB3M	20190803
7006	15827964	DPKUP	20190803
7007	21969214	4Z3BZ	20190803
7008	91763346	DSC57	20190803
7009	22396476	MHKVF	20190803
7010	51764411	GW1U1	20190803
7011	32116241	KDLNC	20190803
7012	45388597	AZU5V	20190803
7013	13397681	LKN2H	20190803
7014	48418546	KFJVZ	20190803
7015	45515844	L14PC	20190803
7016	46974741	XGRTQ	20190803
7017	77262635	G867L	20190803
7018	32985869	AGF76	20190803
7019	11735529	6B176	20190803
7020	93942448	FGXMY	20190803
7021	26947598	MXI9Q	20190803
7022	49376528	H3QUC	20190803
7023	35513221	PEX5Y	20190803
7024	56761864	DSP3K	20190803
7025	22434782	CGTL5	20190803
7026	17433566	36N7F	20190803
7027	87348311	PR4DY	20190803
7028	54783536	SWKGK	20190803
7029	63616329	JYARL	20190803
7030	41514529	DGYHF	20190803
7031	21295936	CHBZZ	20190803
7032	17548932	7K3L6	20190803
7033	96175347	K2BV5	20190803
7034	44399136	39PQV	20190803
7035	87546595	WXIHV	20190803
